# 5784 Windmills in Deutschland, running since 2024 or planned
# from https://www.marktstammdatenregister.de/MaStR Gesamtdatenexport_20250601_25.1.zip
# "KW" is the maximum at wind ~ 40 km/h; electricity generated over a year might be 1/4 of max
# written ~bz marktstamm/Bayern/area-year.py 2025-11-23 Nov 17:27 

State	KW	Lon	Lat	Thi	Rotor	Date	Lkr	Place	Type
BY	6000	11.7855	48.5488	162	175	2026-06-30	Freising	Nandlstadt	E175_EP5-HT-162-ES-C-01
BY	6000	11.7806	48.552	162	175	2026-06-30	Freising	Nandlstadt	E175_EP5-HT-162-ES-C-01
BY	6800	10.7484	49.8605	179	175	2026-06-30	Bamberg	Burgebrach	N175-6.8
BY	6800	10.7443	49.8651	179	175	2026-06-30	Bamberg	Burgebrach	N175-6.8
BY	6800	10.7508	49.8563	179	175	2026-06-30	Bamberg	Burgebrach	N175-6.8
BY	6800	10.7499	49.8514	179	175	2026-06-30	Bamberg	Burgebrach	N175-6.8
BY	6800	10.7613	49.8615	179	175	2026-06-30	Bamberg	Walsdorf	N175-6.8
BY	6800	10.7548	49.8654	179	175	2026-06-30	Bamberg	Walsdorf	N175-6.8
BY	6800	10.7668	49.8576	179	175	2026-06-30	Bamberg	Walsdorf	N175-6.8
BY	4260	10	49	131	138	2026-06-30	Weißenburg-Gunzenhausen	Heidenheim	Enercon_E138_EP3_E3
BY	7200	11.5109	48.3311	175	172	2026-08-03	Dachau	Haimhausen	VESTAS_V172-7.2MW
BY	7200	11.5099	48.3267	175	172	2026-08-03	Dachau	Haimhausen	VESTAS_V172-7.2MW
BY	7200	11.5129	48.3359	175	172	2026-08-03	Dachau	Haimhausen	VESTAS_V172-7.2MW
BY	7200	11.5028	48.3349	175	172	2026-08-03	Dachau	Röhrmoos	VESTAS_V172-7.2MW
BY	7200	11.1802	48.2291	175	172	2026-08-31	Fürstenfeldbruck	Egenhofen	VESTAS_V172-7.2MW
BY	5560	12.0262	48.0673	0	160	2026-11-30	Ebersberg	Ebersberg	E-160EP5_E3
BY	7200	9.91487	50.016	175	172	2026-11-30	Main-Spessart	Eußenheim	V172-7.2MW_NH_175m
BY	7200	9.91339	50.0122	175	172	2026-11-30	Main-Spessart	Eußenheim	V172-7.2MW_NH_175m
BY	7200	9.9055	50.0143	175	172	2026-11-30	Main-Spessart	Eußenheim	V172-7.2MW_NH_175m
BY	7000	10.8522	49.5425	162	175	2026-12-01	Erlangen-Höchstadt	Herzogenaurach	Enercon_E175_EP5_E2
BY	7000	10.8431	49.5384	162	175	2026-12-01	Erlangen-Höchstadt	Herzogenaurach	Enercon_E175_EP5_E2
BY	5560	11.4414	48.0568	167	160	2026-12-15	München	Neuried	E-160_EP5_E3_R1
BY	5560	11.4454	48.0341	167	160	2026-12-15	München	Neuried	E-160_EP5_E3_R1
BY	5560	11.447	48.0418	167	160	2026-12-15	München	Neuried	E-160_EP5_E3_R1
BY	5560	11.4421	48.0631	167	160	2026-12-15	München	Neuried	E-160_EP5_E3_R1
BY	5560	11.4607	48.0477	167	160	2026-12-15	München	Neuried	E-160_EP5_E3_R1
BY	5560	11.4402	48.0459	167	160	2026-12-15	München	Neuried	E-160_EP5_E3_R1
BY	7200	11.0795	49.8609	175	172	2026-12-20	Bamberg	Buttenheim	V172
BY	7200	11.0737	49.8592	175	172	2026-12-20	Bamberg	Buttenheim	V172
BY	6000	12.5656	48.7679	162	175	2026-12-30	Straubing-Bogen	Leiblfing	E-175_EP5E1
BY	6000	12.5232	48.7532	162	175	2026-12-30	Dingolfing-Landau	Mengkofen	E-175_EP5_E1
BY	6000	11.0952	49.9214	162	175	2026-12-30	Bamberg	Litzendorf	E-175_EP5
BY	6800	11.4245	50.1864	179	175	2026-12-31	Kronach	Weißenbrunn	Nordex_N175/6.X
BY	6800	11.4317	50.1849	179	175	2026-12-31	Kronach	Weißenbrunn	Nordex_N175/6.X
BY	6800	11.4254	50.1825	179	175	2026-12-31	Kronach	Weißenbrunn	Nordex_N175/6.X
BY	6800	11.4212	50.195	179	175	2026-12-31	Kronach	Weißenbrunn	Nordex_N175/6.X
BY	6800	11.4255	50.1913	179	175	2026-12-31	Kronach	Weißenbrunn	Nordex_N175/6.X
BY	5560	11.2249	48.0977	167	160	2027-01-01	Starnberg	Wörthsee	E-160_EP5_E3_R1
BY	5560	11.2128	48.1017	167	160	2027-01-01	Starnberg	Wörthsee	E-160_EP5_E3_R1
BY	5560	11.2204	48.1008	160	160	2027-01-01	Starnberg	Wörthsee	E-160_EP5_E3_R1
BY	6300	11.3525	50.4542	162	175	2027-01-01	Kronach	Ludwigsstadt	E-175_EP_5
BY	6300	11.3475	50.4655	162	175	2027-01-01	Kronach	Ludwigsstadt	E-175_EP_5
BY	6300	11.34	50.4689	162	175	2027-01-01	Kronach	Ludwigsstadt	E-175_EP_5
BY	6300	11.3447	50.4561	162	175	2027-01-01	Kronach	Ludwigsstadt	E-175_EP_5
BY	6300	11.3294	50.4742	162	175	2027-01-01	Kronach	Ludwigsstadt	E-175_EP_5
BY	6300	11.3217	50.4814	162	175	2027-01-01	Kronach	Ludwigsstadt	E-175_EP_5
BY	6300	11.3157	50.4783	162	175	2027-01-01	Kronach	Ludwigsstadt	E-175_EP_5
BY	6300	11.309	50.4838	162	175	2027-01-01	Kronach	Ludwigsstadt	E-175_EP_5
BY	6300	11.3227	50.4656	162	175	2027-01-01	Kronach	Steinbach	E-175_EP_5
BY	6300	11.3274	50.4586	162	175	2027-01-01	Kronach	Steinbach	E-175_EP_5
BY	6300	11.3113	50.4627	162	175	2027-01-01	Kronach	Steinbach	E-175_EP_5
BY	6300	11.3621	50.453	162	175	2027-01-01	Kronach	Ludwigsstadt	E-175_EP_5
BY	6300	11.3561	50.465	162	175	2027-01-01	Kronach	Ludwigsstadt	E-175_EP_5
BY	6300	11.3647	50.4575	162	175	2027-01-01	Kronach	Ludwigsstadt	E-175_EP_5
BY	6300	11.3663	50.4622	162	175	2027-01-01	Kronach	Ludwigsstadt	E-175_EP_5
BY	5560	10.4682	49.7373	167	160	2027-03-31	Neustadt_a.d._Aisch-Bad_Windsheim	Oberscheinfeld	E-160_EP5_E3
BY	5560	10.4355	49.7422	167	160	2027-03-31	Neustadt_a.d._Aisch-Bad_Windsheim	Oberscheinfeld	E-160_EP5_E3
BY	5560	10.4391	49.7483	167	160	2027-03-31	Neustadt_a.d._Aisch-Bad_Windsheim	Oberscheinfeld	E-160_EP5_E3
BY	5560	10.5659	49.7093	167	160	2027-03-31	Neustadt_a.d._Aisch-Bad_Windsheim	Markt_Taschendorf	E-160_EP5_E3
BY	5560	10.5507	49.7154	167	160	2027-03-31	Neustadt_a.d._Aisch-Bad_Windsheim	Burghaslach	E-160_EP5_E3
BY	5560	10.4762	49.7287	167	160	2027-03-31	Neustadt_a.d._Aisch-Bad_Windsheim	Oberscheinfeld	E-160_EP5_E3
BY	5560	10.4663	49.7306	166	160	2027-03-31	Neustadt_a.d._Aisch-Bad_Windsheim	Oberscheinfeld	E-160_EP5_E3
BY	5560	10.4483	49.7455	167	160	2027-03-31	Neustadt_a.d._Aisch-Bad_Windsheim	Oberscheinfeld	E-160_EP5_E3
BY	7200	11.4881	49.2125	199	172	2027-05-31	Neumarkt_i.d._OPf.	Sengenthal	V172
BY	7200	12.3195	49.5525	175	172	2027-05-31	Neustadt_a.d._Waldnaab	Tännesberg	V172
BY	7200	12.319	49.5638	175	172	2027-05-31	Neustadt_a.d._Waldnaab	Tännesberg	V172
BY	7200	12.3178	49.5587	175	172	2027-05-31	Neustadt_a.d._Waldnaab	Tännesberg	V172
BY	5560	10.4228	49.6681	167	160	2027-05-31	Neustadt_a.d._Aisch-Bad_Windsheim	Scheinfeld	E-160_EP5_E3_R1
BY	7200	10.6904	49.5664	175	172	2027-06-30	Neustadt_a.d._Aisch-Bad_Windsheim	Emskirchen	V172-7.2
BY	7200	10.6838	49.5689	175	172	2027-06-30	Neustadt_a.d._Aisch-Bad_Windsheim	Emskirchen	V172-7.2
BY	7200	10.6811	49.5726	175	172	2027-06-30	Neustadt_a.d._Aisch-Bad_Windsheim	Neustadt	V172-7.2
BY	7000	11.5134	48.3904	174	175	2027-07-02	Freising	Fahrenzhausen	E-175_EP5_E2
BY	7200	9.88471	49.8969	175	172	2027-09-01	Main-Spessart	Retzstadt	Vestas_V172
BY	7200	9.89877	49.8966	175	172	2027-09-01	Main-Spessart	Retzstadt	Vestas_V172
BY	6200	9.88763	49.8918	169	162	2027-09-01	Main-Spessart	Retzstadt	Vestas_V162
BY	7200	11.73	48.0894	175	172	2027-10-01	München	Grasbrunn	Vestas_V172
BY	7200	11.724	48.0892	175	172	2027-10-01	München	Grasbrunn	Vestas_V172
BY	7200	11.7366	48.0928	175	172	2027-10-01	München	Grasbrunn	Vestas_V172
BY	7200	9.89205	49.8982	175	172	2027-10-01	Main-Spessart	Retzstadt	Vestas_V172
BY	7000	11.5581	48.4022	174	175	2027-10-31	Freising	Kranzberg	E-175_EP5_E2
BY	7200	11.6262	49.3424	175	172	2027-10-31	Neumarkt_i.d._OPf.	Lauterhofen	EnVentus_V172-7.2_MW
BY	7200	11.0851	49.8593	175	172	2027-11-02	Bamberg	Buttenheim	V172
BY	6800	11.4086	49.2742	179	175	2027-12-01	Neumarkt_i.d._OPf.	Berngau	Nordex_N175/6.X
BY	6800	11.4158	49.2711	179	175	2027-12-01	Neumarkt_i.d._OPf.	Berngau	Nordex_N175/6.X
BY	6800	11.3835	49.2863	179	175	2027-12-01	Neumarkt_i.d._OPf.	Berngau	Nordex_N175/6.X
BY	6800	11.4037	49.2701	179	175	2027-12-01	Neumarkt_i.d._OPf.	Berngau	Nordex_N175/6.X
BY	7200	12.2979	49.526	175	172	2027-12-31	Schwandorf	Trausnitz	V172
BY	7200	12.2931	49.5352	175	172	2027-12-31	Schwandorf	Trausnitz	V172
BY	7200	10.5841	49.7477	175	172	2027-12-31	Neustadt_a.d._Aisch-Bad_Windsheim	Burghaslach	nan
BY	7200	10.5855	49.7434	175	172	2027-12-31	Neustadt_a.d._Aisch-Bad_Windsheim	Burghaslach	nan
BY	5500	9.1254	49.7568	150	158	2028-05-18	Miltenberg	Wörth	GE_5.5-158
BY	5500	9.12652	49.771	150	158	2028-05-18	Miltenberg	Wörth	GE_5.5-158
BY	5500	9.12094	49.7632	150	158	2028-05-18	Miltenberg	Wörth	GE_5.5-158
BY	5500	9.12973	49.7593	150	158	2028-05-18	Miltenberg	Wörth	GE_5.5-158
BY	5500	9.13954	49.7752	150	158	2028-05-18	Miltenberg	Wörth	GE_5.5-158
BY	5560	10.4213	49.6724	167	160	2028-05-31	Neustadt_a.d._Aisch-Bad_Windsheim	Scheinfeld	E-160_EP5_E3_R1
BY	5560	10.4079	49.6777	167	160	2028-05-31	Neustadt_a.d._Aisch-Bad_Windsheim	Scheinfeld	E-160_EP5_E3_R1
BY	7200	10.7466	49.7303	175	172	2028-06-30	Erlangen-Höchstadt	Wachenroth	V172-7.2
BY	7200	10.7414	49.7264	175	172	2028-06-30	Erlangen-Höchstadt	Lonnerstadt	V172-7.2
BY	7200	10.7759	49.7186	175	172	2028-06-30	Erlangen-Höchstadt	Höchstadt	V172-7.2
BY	7200	10.7755	49.7227	175	172	2028-06-30	Erlangen-Höchstadt	Höchstadt	V172-7.2
BY	7200	10.7563	49.7123	175	172	2028-06-30	Erlangen-Höchstadt	Lonnerstadt	V172-7.2
BY	7200	10.7563	49.717	175	172	2028-06-30	Erlangen-Höchstadt	Lonnerstadt	V172-7.2
BY	5560	11.1294	48.1478	167	160	2028-07-17	Fürstenfeldbruck	Jesenwang	E-160_EP5_E3_R1
BY	5560	11.1208	48.143	160	160	2028-07-18	Fürstenfeldbruck	Jesenwang	E-160_EP5_E3_R1
BY	5560	11.1341	48.1418	167	160	2028-07-19	Fürstenfeldbruck	Jesenwang	E-160_EP5_E3_R1
BY	5560	11.1265	48.1449	167	160	2028-07-20	Fürstenfeldbruck	Jesenwang	E-160_EP5_E3_R1
BY	7000	10.5185	49.65	174	175	2029-05-31	Neustadt_a.d._Aisch-Bad_Windsheim	Baudenbach	E-175_EP5;_HT-174,50
BY	7000	10.5106	49.6593	174	175	2029-05-31	Neustadt_a.d._Aisch-Bad_Windsheim	Scheinfeld	E-175_EP5;_HT-174,50
BY	7000	10.525	49.6567	174	175	2029-05-31	Neustadt_a.d._Aisch-Bad_Windsheim	Scheinfeld	E-175_EP5;_HT-174,50
BY	7000	10.5119	49.6546	174	175	2029-05-31	Neustadt_a.d._Aisch-Bad_Windsheim	Scheinfeld	E-175_EP5;_HT-174,50
BY	7000	10.5304	49.6459	174	175	2029-05-31	Neustadt_a.d._Aisch-Bad_Windsheim	Baudenbach	E-175_EP5;_HT-174,50
BY	7000	10.5208	49.6458	174	175	2029-05-31	Neustadt_a.d._Aisch-Bad_Windsheim	Baudenbach	E-175_EP5;_HT-174,50
BY	7000	10.5332	49.6406	174	175	2029-05-31	Neustadt_a.d._Aisch-Bad_Windsheim	Baudenbach	E-175_EP5;_HT-174,50
BY	7000	10.5117	49.6414	174	175	2029-05-31	Neustadt_a.d._Aisch-Bad_Windsheim	Baudenbach	E-175_EP5;_HT-174,50
BY	7000	10.5236	49.6372	174	175	2029-05-31	Neustadt_a.d._Aisch-Bad_Windsheim	Baudenbach	E-175_EP5;_HT-174,50
BY	7000	10.5138	49.6651	174	175	2029-05-31	Neustadt_a.d._Aisch-Bad_Windsheim	Markt_Taschendorf	E-175_EP5;_HT-174,50
HB	7000	8.52487	53.2171	164	163	2026-03-31	Bremen	Bremen	nan
HB	7000	8.52498	53.2207	164	163	2026-03-31	Bremen	Bremen	nan
HE	6600	9.86107	50.7979	165	155	2024-01-10	Hersfeld-Rotenburg	Schenklengsfeld	Siemens_SG_6.0
HE	6600	9.85914	50.8034	165	155	2024-01-20	Hersfeld-Rotenburg	Schenklengsfeld	Siemens_SG_6.0
HE	3450	9.34492	51.5164	137	126	2024-01-31	Kassel	Hofgeismar	V126
HE	3450	9.35034	51.5132	137	126	2024-01-31	Kassel	Hofgeismar	V126
HE	3450	9.33807	51.5125	137	126	2024-01-31	Kassel	Hofgeismar	V126
HE	5500	9.0671	51.2588	161	158	2024-02-15	Waldeck-Frankenberg	Waldeck	GE158-5.5
HE	4200	8.50104	50.6267	166	150	2024-02-22	Lahn-Dill-Kreis	Wetzlar	V150-4.2
HE	4200	8.50239	50.6223	166	150	2024-02-22	Lahn-Dill-Kreis	Wetzlar	V150-4.2
HE	5700	9.22324	50.7912	164	149	2024-03-06	Vogelsbergkreis	Alsfeld	N149-5.X
HE	5700	9.21721	50.7904	164	149	2024-03-06	Vogelsbergkreis	Alsfeld	N149-5.X
HE	5700	9.21941	50.7869	164	149	2024-03-21	Vogelsbergkreis	Alsfeld	N149-5.X
HE	6600	9.8478	50.8051	165	155	2024-03-27	Hersfeld-Rotenburg	Schenklengsfeld	Siemens_SG_6.0
HE	6600	9.86634	50.7977	165	155	2024-04-30	Hersfeld-Rotenburg	Schenklengsfeld	Siemens_SG_6.0
HE	4200	8.98028	51.4018	166	150	2024-07-08	Waldeck-Frankenberg	Bad_Arolsen	V150
HE	4200	8.98867	51.4093	166	150	2024-07-08	Waldeck-Frankenberg	Bad_Arolsen	V150
HE	4200	8.98488	51.3977	166	150	2024-07-09	Waldeck-Frankenberg	Bad_Arolsen	V150
HE	4200	8.97787	51.4086	166	150	2024-07-09	Waldeck-Frankenberg	Bad_Arolsen	V150
HE	4200	9.00009	51.4046	166	150	2024-07-16	Waldeck-Frankenberg	Bad_Arolsen	V150
HE	5600	9.11708	49.75	166	162	2024-09-16	Odenwaldkreis	Lützelbach	V_162
HE	5600	9.11792	49.7552	166	162	2024-09-16	Odenwaldkreis	Lützelbach	V_162
HE	5560	9.2881	51.4669	167	160	2024-09-17	Kassel	Liebenau	E-160_EP5_E3_R1
HE	5560	9.28455	51.4701	167	160	2024-10-21	Kassel	Liebenau	E-160_EP5_E3_R1
HE	6000	9.20455	50.5921	166	150	2024-12-17	Vogelsbergkreis	Feldatal	V_150_–_6.0_MW
HE	6000	9.19501	50.5956	166	150	2024-12-18	Vogelsbergkreis	Feldatal	Vestas_V_150_–_6.0_MW
HE	6000	9.19888	50.5936	166	150	2024-12-19	Vogelsbergkreis	Feldatal	V_150_–_6.0_MW
HE	4200	9.7109	50.6752	166	136	2024-12-31	Fulda	Burghaun	V136
HE	5560	9.32285	51.0125	167	160	2025-01-01	Schwalm-Eder-Kreis	Frielendorf	E-160_EP5_E3
HE	5560	9.33487	51.0114	167	160	2025-01-01	Schwalm-Eder-Kreis	Frielendorf	E-160_EP5_E3
HE	5560	9.32971	51.0114	167	160	2025-01-01	Schwalm-Eder-Kreis	Frielendorf	E-160_EP5_E3
HE	5560	9.31483	51.0122	167	160	2025-01-01	Schwalm-Eder-Kreis	Borken	E-160_EP5_E3
HE	6000	9.10854	51.2939	166	162	2025-03-06	Waldeck-Frankenberg	Bad_Arolsen	V162
HE	6000	9.10369	51.3008	166	162	2025-03-06	Waldeck-Frankenberg	Bad_Arolsen	V162
HE	6000	9.10692	51.2975	166	162	2025-03-06	Waldeck-Frankenberg	Bad_Arolsen	V162
HE	6000	9.10005	51.2886	166	162	2025-03-06	Waldeck-Frankenberg	Bad_Arolsen	V162
HE	5700	8.78587	50.5687	164	163	2025-04-30	Gießen	Fernwald	N163/5.7
HE	5300	8.93251	50.7305	161	158	2025-05-31	Vogelsbergkreis	Homberg	GE_5.3_-_158
HE	4500	8.48434	50.6287	164	149	2025-06-02	Lahn-Dill-Kreis	Wetzlar	N149,_4,5_MW
HE	4500	8.4854	50.6252	164	149	2025-06-02	Lahn-Dill-Kreis	Wetzlar	N149,_4,5_MW
HE	4500	8.48227	50.632	164	149	2025-06-02	Lahn-Dill-Kreis	Wetzlar	N149,_4,5_MW
HE	4800	9.66988	50.6768	164	133	2025-06-16	Fulda	Hünfeld	N133/4.8
HE	6200	9.01686	51.2784	166	162	2025-06-18	Waldeck-Frankenberg	Waldeck	V162-6.2
HE	6200	9.01232	51.2807	166	162	2025-06-18	Waldeck-Frankenberg	Waldeck	V162-6.2
HE	6200	9.01988	51.2757	166	162	2025-06-18	Waldeck-Frankenberg	Waldeck	V162-6.2
HE	6200	9.02728	51.2685	166	162	2025-06-18	Waldeck-Frankenberg	Waldeck	V162-6.2
HE	6200	9.01693	51.2643	166	162	2025-06-18	Waldeck-Frankenberg	Waldeck	V162-6.2
HE	5700	8.67439	50.9547	164	163	2025-06-30	Marburg-Biedenkopf	Münchhausen	N163-5.7_MW
HE	5700	8.66713	50.9568	164	163	2025-06-30	Marburg-Biedenkopf	Münchhausen	N163-5.7_MW
HE	5700	8.68175	50.9548	164	163	2025-06-30	Marburg-Biedenkopf	Münchhausen	N163-5.7_MW
HE	5700	8.67554	50.9588	164	163	2025-06-30	Marburg-Biedenkopf	Münchhausen	N163-5.7_MW
HE	5700	8.69204	50.9556	164	163	2025-06-30	Marburg-Biedenkopf	Münchhausen	N163-5.7_MW
HE	5700	8.67989	50.9508	164	163	2025-06-30	Marburg-Biedenkopf	Münchhausen	N163-5.7_MW
HE	5560	9.02249	51.2724	167	160	2025-07-01	Waldeck-Frankenberg	Waldeck	E-160_EP5_E3
HE	5600	8.74809	51.2604	148	162	2025-09-01	Waldeck-Frankenberg	Korbach	Vestas_V162_5.6_EnVentus
HE	5600	8.74053	51.2602	148	162	2025-09-01	Waldeck-Frankenberg	Korbach	Vestas_V162_5.6_EnVentus
HE	5600	8.73782	51.2627	148	162	2025-09-01	Waldeck-Frankenberg	Korbach	Vestas_V162_5.6_EnVentus
HE	6200	8.36844	50.3046	169	162	2025-09-20	Hochtaunuskreis	Weilrod	V162-6.2_MW_DIBt
HE	6200	8.37949	50.3128	169	162	2025-09-20	Hochtaunuskreis	Weilrod	V162-6.2_MW_DIBt
HE	6200	8.37383	50.3082	169	162	2025-09-20	Hochtaunuskreis	Weilrod	V162-6.2_MW_DIBt
HE	6000	8.7385	50.6915	169	162	2025-09-30	Marburg-Biedenkopf	Fronhausen	V162-6.0_MW
HE	6000	8.74446	50.6911	169	162	2025-09-30	Marburg-Biedenkopf	Fronhausen	V162-6.0_MW
HE	6000	8.75065	50.6901	169	162	2025-09-30	Marburg-Biedenkopf	Fronhausen	V162-6.0_MW
HE	5560	9.0745	50.8522	167	160	2025-09-30	Marburg-Biedenkopf	Neustadt	E-160_EP5_E3_R1
HE	6000	9.44921	51.5205	169	162	2025-09-30	Kassel	Reinhardshagen	V162-6.0_MW
HE	6000	9.44595	51.5108	169	162	2025-09-30	Kassel	Reinhardshagen	V162-6.0_MW
HE	6000	9.44458	51.514	169	162	2025-09-30	Kassel	Reinhardshagen	V162-6.0_MW
HE	6000	9.45124	51.5143	169	162	2025-09-30	Kassel	Reinhardshagen	V162-6.0_MW
HE	6800	9.44369	51.5056	165	163	2025-09-30	Kassel	Hofgeismar	N163-6.8_MW
HE	6800	9.43809	51.5062	165	163	2025-09-30	Kassel	Hofgeismar	N163-6.8_MW
HE	6000	9.43914	51.5024	169	162	2025-09-30	Kassel	Hofgeismar	V162-6.0_MW
HE	6800	9.44943	51.5078	165	163	2025-09-30	Kassel	Hofgeismar	N163-6.8_MW
HE	6800	9.4551	51.5114	165	163	2025-09-30	Kassel	Hofgeismar	N163-6.8_MW
HE	5560	7.97677	50.1266	166	160	2025-10-01	Rheingau-Taunus-Kreis	Heidenrod	E-160_EP5_E3_R1
HE	5560	7.96955	50.1353	166	160	2025-10-01	Rheingau-Taunus-Kreis	Heidenrod	E-160_EP5_E3_R1
HE	5600	9.24956	50.5965	166	150	2025-10-01	Vogelsbergkreis	Ulrichstein	V150-5.6MW
HE	5600	9.24443	50.6035	166	150	2025-10-01	Vogelsbergkreis	Ulrichstein	V150-5.6MW
HE	5600	9.24361	50.5958	166	150	2025-10-01	Vogelsbergkreis	Ulrichstein	V150-5.6MW
HE	5600	9.24842	50.6002	166	150	2025-10-01	Vogelsbergkreis	Ulrichstein	V150-5.6MW
HE	5600	9.25635	50.5982	166	150	2025-10-01	Vogelsbergkreis	Lautertal	V150-5.6MW
HE	6000	9.10629	51.3341	169	162	2025-10-01	Waldeck-Frankenberg	Bad_Arolsen	V162-6.0_MW
HE	6000	9.10036	51.3363	169	162	2025-10-01	Waldeck-Frankenberg	Bad_Arolsen	V162-6.0_MW
HE	5500	9.23747	51.4576	161	158	2025-10-31	Kassel	Breuna	GE_5.5-158
HE	6800	9.34156	51.5511	164	163	2025-10-31	Kassel	Trendelburg	N163/6.X
HE	4500	9.3494	51.5522	164	149	2025-10-31	Kassel	Trendelburg	N149/4.0-4.5
HE	5700	8.90892	51.2883	164	149	2025-10-31	Waldeck-Frankenberg	Korbach	Nordex_N149-5.X_5,6_MW
HE	5700	8.91536	51.2846	164	149	2025-10-31	Waldeck-Frankenberg	Korbach	Nordex_N149-5.X_5,6_MW
HE	5700	8.91651	51.291	164	149	2025-10-31	Waldeck-Frankenberg	Korbach	Nordex_N149-5.X_5,6_MW
HE	5700	8.92305	51.2902	164	149	2025-10-31	Waldeck-Frankenberg	Korbach	Nordex_N149-5.X_5,6_MW
HE	5500	8.58257	50.8187	161	158	2025-11-30	Marburg-Biedenkopf	Dautphetal	GE_5.5-158
HE	5700	8.78697	50.5325	164	163	2025-12-31	Gießen	Lich	N163
HE	5700	8.78364	50.5364	164	163	2025-12-31	Gießen	Fernwald	N163
HE	7200	9.73849	50.7914	169	162	2025-12-31	Fulda	Eiterfeld	V162-7.2
HE	7200	9.71829	50.7676	169	162	2025-12-31	Fulda	Eiterfeld	V162-7.2
HE	7200	9.7157	50.7759	169	162	2025-12-31	Fulda	Eiterfeld	V162-7.2
HE	7200	9.72932	50.7887	169	162	2025-12-31	Fulda	Eiterfeld	V162-7.2
HE	7200	9.72917	50.7852	169	162	2025-12-31	Fulda	Eiterfeld	V162-7.2
HE	7200	9.74021	50.7805	169	162	2025-12-31	Fulda	Eiterfeld	V162-7.2
HE	7200	9.74029	50.785	169	162	2025-12-31	Fulda	Eiterfeld	V162-7.2
HE	5700	9.31548	50.4513	164	163	2025-12-31	Hersfeld-Rotenburg	Breitenbach	N163/5.X/TCS164
HE	5500	9.22618	51.4596	161	158	2025-12-31	Kassel	Breuna	GE_5.5-158
HE	5500	9.23025	51.4572	161	158	2025-12-31	Kassel	Breuna	GE_5.5-158
HE	5700	9.2267	51.4644	164	149	2025-12-31	Kassel	Breuna	N149
HE	5560	8.96546	51.2183	167	160	2025-12-31	Waldeck-Frankenberg	Vöhl	E-160_EP5_E3
HE	5560	8.95943	51.2246	167	160	2025-12-31	Waldeck-Frankenberg	Waldeck	E-160_EP5_E3
HE	5560	8.9689	51.2149	167	160	2025-12-31	Waldeck-Frankenberg	Vöhl	E-160_EP5_E3
HE	5500	9.15328	51.3598	167	160	2026-01-31	Waldeck-Frankenberg	Volkmarsen	E-160_EP5_E2
HE	5500	9.15642	51.3633	167	160	2026-01-31	Waldeck-Frankenberg	Volkmarsen	E-160_EP5_E2
HE	5500	9.15085	51.3628	167	160	2026-01-31	Waldeck-Frankenberg	Volkmarsen	E-160_EP5_E2
HE	5500	9.15786	51.3568	167	160	2026-01-31	Waldeck-Frankenberg	Volkmarsen	E-160_EP5_E2
HE	4500	10.1103	51.1022	164	149	2026-03-20	Werra-Meißner-Kreis	Ringgau	Nordex_N149
HE	6600	9.7315	50.7917	165	170	2026-03-31	Hersfeld-Rotenburg	Haunetal	Siemens_SG_6.6-170
HE	6600	9.7383	50.7951	165	170	2026-03-31	Hersfeld-Rotenburg	Haunetal	Siemens_SG_6.6-170
HE	6000	8.85712	51.3313	169	162	2026-03-31	Waldeck-Frankenberg	Diemelsee	V162-6.0_MW_DiBt
HE	6000	8.84641	51.3367	169	162	2026-03-31	Waldeck-Frankenberg	Diemelsee	V162-6.0_MW_DiBt
HE	6000	8.86751	51.3365	169	162	2026-03-31	Waldeck-Frankenberg	Diemelsee	V162-6.0_MW_DiBt
HE	6000	8.85696	51.319	169	162	2026-03-31	Waldeck-Frankenberg	Korbach	V162-6.0_MW_DiBt
HE	6000	8.85289	51.3221	169	162	2026-03-31	Waldeck-Frankenberg	Diemelsee	V162-6.0_MW_DiBt
HE	6800	8.94028	51.3505	164	163	2026-03-31	Waldeck-Frankenberg	Twistetal	N163-6.8_MW
HE	6800	8.93259	51.3453	164	163	2026-03-31	Waldeck-Frankenberg	Twistetal	N163-6.8_MW
HE	6800	8.94094	51.3456	164	163	2026-03-31	Waldeck-Frankenberg	Twistetal	N163-6.8_MW
HE	6800	8.93336	51.342	164	163	2026-03-31	Waldeck-Frankenberg	Twistetal	N163-6.8_MW
HE	5560	9.20285	50.3587	167	160	2026-04-01	Wetteraukreis	Kefenrod	E-160_EP5_E3
HE	5560	9.20056	50.3626	167	160	2026-04-01	Wetteraukreis	Kefenrod	E-160_EP5_E3
HE	5700	9.16135	51.4216	164	149	2026-04-01	Kassel	Breuna	N149/5.7/TCS164
HE	5700	9.16596	51.4327	164	149	2026-04-01	Kassel	Breuna	N149/5.7/TCS164
HE	5700	9.15917	51.4324	164	149	2026-04-01	Kassel	Breuna	N149/5.7/TCS164
HE	5700	9.1607	51.4291	164	149	2026-04-01	Kassel	Breuna	N149/5.7/TCS164
HE	5700	9.16226	51.4256	164	149	2026-04-01	Kassel	Breuna	N149/5.7/TCS164
HE	6000	9.68702	51.5794	166	162	2026-04-02	Kassel	Wesertal	Vestas_V162
HE	5700	9.21048	50.7967	164	149	2026-04-28	Vogelsbergkreis	Antrifttal	N149-5.X
HE	5700	9.20537	50.7979	164	149	2026-04-28	Vogelsbergkreis	Antrifttal	N149-5.X
HE	5500	10.1278	51.1011	161	158	2026-04-29	Werra-Meißner-Kreis	Ringgau	GE_5.5-158
